grid,score,move,max_score,max_tile
"[8, 128, 2, 128, 0, 2, 16, 32, 0, 0, 4, 8, 0, 2, 0, 4]",1612,up,25908,2048
"[8, 128, 2, 128, 0, 4, 16, 32, 0, 0, 4, 8, 2, 0, 0, 4]",1616,up,25908,2048
"[8, 128, 2, 128, 2, 4, 16, 32, 0, 0, 4, 8, 2, 0, 0, 4]",1616,up,25908,2048
"[8, 128, 2, 128, 4, 4, 16, 32, 0, 0, 4, 8, 0, 2, 0, 4]",1620,right,25908,2048
"[8, 128, 2, 128, 4, 8, 16, 32, 0, 0, 4, 8, 0, 0, 2, 4]",1628,left,25908,2048
"[8, 128, 2, 128, 4, 8, 16, 32, 4, 8, 2, 0, 2, 4, 0, 0]",1628,up,25908,2048
"[8, 128, 2, 128, 8, 16, 16, 32, 2, 4, 2, 0, 0, 4, 0, 0]",1652,right,25908,2048
"[8, 128, 2, 128, 0, 8, 32, 32, 0, 2, 4, 2, 4, 0, 0, 4]",1684,right,25908,2048
"[8, 128, 2, 128, 0, 0, 8, 64, 0, 2, 4, 2, 0, 0, 2, 8]",1756,up,25908,2048
"[8, 128, 2, 128, 0, 2, 8, 64, 0, 0, 4, 2, 4, 0, 2, 8]",1756,up,25908,2048
"[8, 128, 2, 128, 4, 2, 8, 64, 0, 2, 4, 2, 0, 0, 2, 8]",1756,up,25908,2048
"[8, 128, 2, 128, 4, 4, 8, 64, 0, 0, 4, 2, 4, 0, 2, 8]",1760,right,25908,2048
"[8, 128, 2, 128, 0, 8, 8, 64, 0, 4, 4, 2, 0, 4, 2, 8]",1768,right,25908,2048
"[8, 128, 2, 128, 0, 0, 16, 64, 0, 0, 8, 2, 2, 4, 2, 8]",1792,up,25908,2048
"[8, 128, 2, 128, 2, 4, 16, 64, 0, 0, 8, 2, 4, 0, 2, 8]",1792,right,25908,2048
"[8, 128, 2, 128, 2, 4, 16, 64, 0, 0, 8, 2, 2, 4, 2, 8]",1792,up,25908,2048
"[8, 128, 2, 128, 4, 8, 16, 64, 0, 0, 8, 2, 0, 2, 2, 8]",1804,left,25908,2048
"[8, 128, 2, 128, 4, 8, 16, 64, 8, 2, 0, 0, 4, 8, 0, 2]",1808,right,25908,2048
"[8, 128, 2, 128, 4, 8, 16, 64, 0, 0, 8, 2, 4, 4, 8, 2]",1808,up,25908,2048
"[8, 128, 2, 128, 8, 8, 16, 64, 0, 4, 16, 4, 0, 0, 4, 0]",1836,up,25908,2048
"[16, 128, 2, 128, 0, 8, 32, 64, 0, 4, 4, 4, 2, 0, 0, 0]",1884,right,25908,2048
"[16, 128, 2, 128, 0, 8, 32, 64, 0, 0, 4, 8, 0, 0, 2, 2]",1892,right,25908,2048
"[16, 128, 2, 128, 0, 8, 32, 64, 0, 0, 4, 8, 0, 0, 2, 4]",1896,left,25908,2048
"[16, 128, 2, 128, 8, 32, 64, 0, 4, 8, 0, 0, 2, 4, 0, 4]",1896,right,25908,2048
"[16, 128, 2, 128, 0, 8, 32, 64, 0, 0, 4, 8, 4, 0, 2, 8]",1904,up,25908,2048
"[16, 128, 2, 128, 4, 8, 32, 64, 0, 4, 4, 16, 0, 0, 2, 0]",1920,right,25908,2048
"[16, 128, 2, 128, 4, 8, 32, 64, 2, 0, 8, 16, 0, 0, 0, 2]",1928,left,25908,2048
"[16, 128, 2, 128, 4, 8, 32, 64, 2, 8, 16, 2, 2, 0, 0, 0]",1928,up,25908,2048
"[16, 128, 2, 128, 4, 16, 32, 64, 4, 2, 16, 2, 0, 0, 0, 0]",1948,up,25908,2048
"[16, 128, 2, 128, 8, 16, 32, 64, 0, 2, 16, 2, 0, 0, 2, 0]",1956,left,25908,2048
"[16, 128, 2, 128, 8, 16, 32, 64, 2, 16, 2, 2, 2, 0, 0, 0]",1956,up,25908,2048
"[16, 128, 2, 128, 8, 32, 32, 64, 4, 0, 2, 2, 2, 0, 0, 0]",1992,right,25908,2048
"[16, 128, 2, 128, 0, 8, 64, 64, 0, 0, 4, 4, 4, 0, 0, 2]",2060,right,25908,2048
"[16, 128, 2, 128, 0, 2, 8, 128, 0, 0, 0, 8, 0, 0, 4, 2]",2196,up,25908,2048
"[16, 128, 2, 256, 0, 2, 8, 8, 2, 0, 4, 2, 0, 0, 0, 0]",2452,right,25908,2048
"[16, 128, 2, 256, 0, 0, 2, 16, 0, 2, 4, 2, 0, 0, 2, 0]",2468,up,25908,2048
"[16, 128, 4, 256, 0, 2, 4, 16, 0, 0, 2, 2, 0, 0, 0, 2]",2472,up,25908,2048
"[16, 128, 8, 256, 0, 2, 2, 16, 0, 4, 0, 4, 0, 0, 0, 0]",2484,right,25908,2048
"[16, 128, 8, 256, 0, 0, 4, 16, 0, 0, 0, 8, 0, 4, 0, 0]",2496,up,25908,2048
"[16, 128, 8, 256, 2, 4, 4, 16, 0, 0, 0, 8, 0, 0, 0, 0]",2496,right,25908,2048
"[16, 128, 8, 256, 0, 2, 8, 16, 0, 0, 0, 8, 0, 2, 0, 0]",2504,up,25908,2048
"[16, 128, 16, 256, 0, 4, 0, 16, 0, 0, 0, 8, 0, 0, 0, 2]",2524,right,25908,2048
"[16, 128, 16, 256, 0, 0, 4, 16, 0, 0, 2, 8, 0, 0, 0, 2]",2524,left,25908,2048
"[16, 128, 16, 256, 4, 16, 0, 0, 2, 8, 2, 0, 2, 0, 0, 0]",2524,right,25908,2048
"[16, 128, 16, 256, 2, 0, 4, 16, 0, 2, 8, 2, 0, 0, 0, 2]",2524,up,25908,2048
"[16, 128, 16, 256, 2, 2, 4, 16, 0, 0, 8, 4, 0, 2, 0, 0]",2528,right,25908,2048
"[16, 128, 16, 256, 0, 4, 4, 16, 0, 0, 8, 4, 4, 0, 0, 2]",2532,right,25908,2048
"[16, 128, 16, 256, 2, 0, 8, 16, 0, 0, 8, 4, 0, 0, 4, 2]",2540,up,25908,2048
"[16, 128, 16, 256, 2, 0, 16, 16, 4, 0, 4, 4, 0, 0, 0, 2]",2556,up,25908,2048
"[16, 128, 32, 256, 2, 0, 4, 16, 4, 0, 0, 4, 0, 2, 0, 2]",2588,right,25908,2048
"[16, 128, 32, 256, 0, 2, 4, 16, 2, 0, 0, 8, 0, 0, 0, 4]",2600,up,25908,2048
"[16, 128, 32, 256, 2, 2, 4, 16, 0, 0, 0, 8, 2, 0, 0, 4]",2600,right,25908,2048
"[16, 128, 32, 256, 0, 4, 4, 16, 2, 0, 0, 8, 0, 0, 2, 4]",2604,right,25908,2048
"[16, 128, 32, 256, 0, 2, 8, 16, 0, 0, 2, 8, 0, 0, 2, 4]",2612,up,25908,2048
"[16, 128, 32, 256, 0, 2, 8, 16, 0, 0, 4, 8, 2, 0, 0, 4]",2616,up,25908,2048
"[16, 128, 32, 256, 2, 2, 8, 16, 0, 0, 4, 8, 0, 4, 0, 4]",2616,right,25908,2048
"[16, 128, 32, 256, 0, 4, 8, 16, 0, 2, 4, 8, 0, 0, 0, 8]",2628,left,25908,2048
"[16, 128, 32, 256, 4, 8, 16, 0, 2, 4, 8, 0, 8, 0, 2, 0]",2628,right,25908,2048
"[16, 128, 32, 256, 0, 4, 8, 16, 2, 2, 4, 8, 0, 0, 8, 2]",2628,up,25908,2048
"[16, 128, 32, 256, 2, 4, 8, 16, 0, 2, 4, 8, 2, 0, 8, 2]",2628,right,25908,2048
"[16, 128, 32, 256, 2, 4, 8, 16, 0, 2, 4, 8, 4, 2, 8, 2]",2628,up,25908,2048
"[16, 128, 32, 256, 2, 4, 8, 16, 4, 4, 4, 8, 4, 0, 8, 2]",2632,up,25908,2048
"[16, 128, 32, 256, 2, 8, 8, 16, 8, 2, 4, 8, 0, 0, 8, 2]",2648,right,25908,2048
"[16, 128, 32, 256, 4, 2, 16, 16, 8, 2, 4, 8, 0, 0, 8, 2]",2664,up,25908,2048
"[16, 128, 32, 256, 4, 4, 16, 16, 8, 2, 4, 8, 0, 0, 8, 2]",2668,right,25908,2048
"[16, 128, 32, 256, 2, 0, 8, 32, 8, 2, 4, 8, 0, 0, 8, 2]",2708,left,25908,2048
"[16, 128, 32, 256, 2, 8, 32, 2, 8, 2, 4, 8, 8, 2, 0, 0]",2708,up,25908,2048
"[16, 128, 64, 256, 2, 8, 4, 2, 16, 4, 0, 8, 0, 0, 2, 0]",2792,right,25908,2048
"[16, 128, 64, 256, 2, 8, 4, 2, 0, 16, 4, 8, 0, 2, 0, 2]",2792,up,25908,2048
"[16, 128, 64, 256, 2, 8, 8, 2, 0, 16, 0, 8, 2, 2, 0, 2]",2800,up,25908,2048
"[16, 128, 64, 256, 4, 8, 8, 2, 0, 16, 0, 8, 4, 2, 0, 2]",2804,right,25908,2048
"[16, 128, 64, 256, 0, 4, 16, 2, 0, 0, 16, 8, 0, 4, 4, 4]",2824,up,25908,2048
"[16, 128, 64, 256, 0, 8, 32, 2, 0, 2, 4, 8, 0, 0, 0, 4]",2864,left,25908,2048
"[16, 128, 64, 256, 8, 32, 2, 0, 2, 4, 8, 0, 4, 0, 2, 0]",2864,right,25908,2048
"[16, 128, 64, 256, 4, 8, 32, 2, 0, 2, 4, 8, 0, 0, 4, 2]",2864,up,25908,2048
"[16, 128, 64, 256, 4, 8, 32, 2, 0, 2, 8, 8, 2, 0, 0, 2]",2872,left,25908,2048
"[16, 128, 64, 256, 4, 8, 32, 2, 2, 16, 0, 0, 4, 0, 0, 4]",2892,right,25908,2048
"[16, 128, 64, 256, 4, 8, 32, 2, 0, 2, 2, 16, 0, 0, 0, 8]",2900,right,25908,2048
"[16, 128, 64, 256, 4, 8, 32, 2, 0, 0, 4, 16, 0, 0, 2, 8]",2904,left,25908,2048
"[16, 128, 64, 256, 4, 8, 32, 2, 4, 16, 0, 0, 2, 8, 4, 0]",2904,up,25908,2048
"[16, 128, 64, 256, 8, 8, 32, 2, 2, 16, 4, 0, 0, 8, 0, 2]",2912,right,25908,2048
"[16, 128, 64, 256, 0, 16, 32, 2, 4, 2, 16, 4, 0, 0, 8, 2]",2928,up,25908,2048
"[16, 128, 64, 256, 4, 16, 32, 2, 0, 2, 16, 4, 2, 0, 8, 2]",2928,left,25908,2048
"[16, 128, 64, 256, 4, 16, 32, 2, 2, 16, 4, 0, 2, 8, 2, 2]",2928,up,25908,2048
"[16, 128, 64, 256, 4, 32, 32, 4, 4, 8, 4, 0, 0, 2, 2, 0]",2968,right,25908,2048
"[16, 128, 64, 256, 0, 4, 64, 4, 0, 4, 8, 4, 0, 2, 0, 4]",3036,up,25908,2048
"[16, 128, 128, 256, 0, 8, 8, 8, 0, 2, 0, 4, 0, 0, 2, 0]",3180,right,25908,2048
"[0, 16, 256, 256, 0, 0, 8, 16, 0, 2, 2, 4, 0, 0, 0, 2]",3452,right,25908,2048
"[0, 0, 16, 512, 0, 0, 8, 16, 4, 0, 4, 4, 0, 0, 0, 2]",3968,up,25908,2048
"[4, 0, 16, 512, 0, 0, 8, 16, 2, 0, 4, 4, 0, 0, 0, 2]",3968,right,25908,2048
"[0, 4, 16, 512, 2, 0, 8, 16, 0, 0, 2, 8, 0, 0, 0, 2]",3976,up,25908,2048
"[2, 4, 16, 512, 0, 0, 8, 16, 0, 0, 2, 8, 0, 2, 0, 2]",3976,up,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 0, 0, 2, 8, 0, 0, 0, 2]",3976,left,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 2, 8, 0, 0, 2, 0, 0, 4]",3976,right,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 2, 0, 2, 8, 0, 0, 2, 4]",3976,left,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 4, 8, 0, 0, 2, 4, 4, 0]",3980,right,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 0, 0, 4, 8, 2, 0, 2, 8]",3988,left,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 4, 8, 0, 0, 4, 8, 2, 0]",3992,right,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 2, 0, 4, 8, 0, 4, 8, 2]",3992,left,25908,2048
"[2, 4, 16, 512, 4, 2, 8, 16, 2, 4, 8, 4, 4, 8, 2, 0]",3992,up,25908,2048
"[2, 4, 16, 512, 4, 2, 16, 16, 2, 4, 2, 4, 4, 8, 0, 2]",4008,up,25908,2048
"[2, 4, 32, 512, 4, 2, 2, 16, 2, 4, 0, 4, 4, 8, 2, 2]",4040,right,25908,2048
"[2, 4, 32, 512, 0, 4, 4, 16, 2, 0, 2, 8, 0, 4, 8, 4]",4056,up,25908,2048
"[4, 8, 32, 512, 0, 4, 4, 16, 0, 0, 2, 8, 0, 2, 8, 4]",4068,left,25908,2048
"[4, 8, 32, 512, 8, 16, 0, 2, 2, 8, 0, 0, 2, 8, 4, 0]",4076,right,25908,2048
"[4, 8, 32, 512, 0, 8, 16, 2, 2, 0, 2, 8, 0, 2, 8, 4]",4076,up,25908,2048
"[4, 16, 32, 512, 2, 2, 16, 2, 2, 0, 2, 8, 0, 0, 8, 4]",4092,left,25908,2048
"[4, 16, 32, 512, 4, 16, 2, 0, 4, 8, 0, 0, 8, 4, 2, 0]",4100,up,25908,2048
"[8, 32, 32, 512, 4, 8, 4, 0, 8, 4, 0, 0, 2, 0, 0, 0]",4144,right,25908,2048
